Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741270483,875,,Aggregated,223.800000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,14440,0,8,11.876511003872395,1.7251030076295137,1109.5017449988518,1213.387188365651
1741270484,885,,Aggregated,223.800000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,14440,0,8,11.876511003872395,1.7251030076295137,1109.5017449988518,1213.387188365651
1741270485,900,,Aggregated,222.700000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,14597,0,8,11.852065920097003,1.7251030076295137,1109.5017449988518,1214.130574775639
1741270486,910,,Aggregated,220.400000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,15079,0,8,11.778559001751464,1.7251030076295137,1109.5017449988518,1214.2583062537303
1741270487,910,,Aggregated,220.400000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,15079,0,8,11.778559001751464,1.7251030076295137,1109.5017449988518,1214.2583062537303
1741270488,930,,Aggregated,219.200000,0.000000,8,10,11,12,16,19,27,66,1000,1100,1100,15238,0,8,11.744378602651265,1.7251030076295137,1109.5017449988518,1214.4679747998425
1741270489,940,,Aggregated,221.700000,0.000000,8,10,11,12,16,19,30,67,1000,1100,1100,15716,0,8,11.882084039930344,1.7251030076295137,1109.5017449988518,1216.3311275133622
1741270490,950,,Aggregated,221.700000,0.000000,8,10,11,12,16,19,30,67,1000,1100,1100,15716,0,8,11.882084039930344,1.7251030076295137,1109.5017449988518,1216.3311275133622
1741270491,960,,Aggregated,217.400000,0.000000,8,10,11,12,16,20,32,68,1000,1100,1100,15896,0,8,11.948884582764613,1.7251030076295137,1109.5017449988518,1216.6227981882234
1741270492,970,,Aggregated,217.100000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,16391,0,8,11.852751894547243,1.7251030076295137,1109.5017449988518,1216.3858214874017
1741270493,980,,Aggregated,217.100000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,16391,0,8,11.852751894547243,1.7251030076295137,1109.5017449988518,1216.3858214874017
1741270494,990,,Aggregated,217.100000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,16555,0,8,11.837515573154635,1.7251030076295137,1109.5017449988518,1215.9479915433403
1741270495,1000,,Aggregated,215.600000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,17043,0,8,11.77911883421575,1.7251030076295137,1109.5017449988518,1214.5696180249956
1741270496,1010,,Aggregated,215.600000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,17043,0,8,11.77911883421575,1.7251030076295137,1109.5017449988518,1214.5696180249956
1741270497,1020,,Aggregated,217.400000,0.000000,8,10,11,12,16,20,31,68,1000,1100,1100,17198,0,8,11.770037127772067,1.7251030076295137,1109.5017449988518,1215.3209675543667
1741270498,1030,,Aggregated,218.000000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,17703,0,8,11.720342078828851,1.7251030076295137,1109.5017449988518,1215.4051855617693
1741270499,1040,,Aggregated,218.000000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,17703,0,8,11.720342078828851,1.7251030076295137,1109.5017449988518,1215.4051855617693
1741270500,1050,,Aggregated,221.200000,0.000000,8,10,11,12,16,20,31,67,1000,1100,1100,17870,0,8,11.695898635798967,1.7251030076295137,1109.5017449988518,1216.0494683827644
1741270501,1060,,Aggregated,218.700000,0.000000,8,10,11,12,16,19,31,67,1000,1100,1100,18380,0,8,11.640716539226208,1.7251030076295137,1109.5017449988518,1215.6852557127313
1741270502,1070,,Aggregated,218.700000,0.000000,8,10,11,12,16,19,31,67,1000,1100,1100,18380,0,8,11.640716539226208,1.7251030076295137,1109.5017449988518,1215.6852557127313
1741270503,1080,,Aggregated,219.800000,0.000000,8,10,11,12,16,19,30,67,1000,1100,1100,18548,0,8,11.613245991372331,1.7251030076295137,1109.5017449988518,1214.43481777011
1741270504,1090,,Aggregated,219.900000,0.000000,8,10,11,12,16,19,30,67,1000,1100,1100,19041,0,8,11.55691856794762,1.7251030076295137,1109.5017449988518,1214.4590095058034
1741270505,1100,,Aggregated,219.900000,0.000000,8,10,11,12,16,19,30,67,1000,1100,1100,19041,0,8,11.55691856794762,1.7251030076295137,1109.5017449988518,1214.4590095058034
1741270506,1110,,Aggregated,220.500000,0.000000,8,10,11,12,16,19,29,67,1000,1100,1100,19207,0,8,11.536021663364219,1.7251030076295137,1109.5017449988518,1212.6760035403759
1741270507,1120,,Aggregated,223.200000,0.000000,8,10,11,12,16,19,29,66,1000,1100,1100,19701,0,8,11.490902167252564,1.7251030076295137,1109.5017449988518,1211.7957464088117
1741270508,1130,,Aggregated,223.200000,0.000000,8,10,11,12,16,19,29,66,1000,1100,1100,19701,0,8,11.490902167252564,1.7251030076295137,1109.5017449988518,1211.7957464088117
1741270509,1140,,Aggregated,222.600000,0.000000,8,10,11,12,16,19,29,66,1000,1100,1100,19866,0,8,11.467450332382,1.7251030076295137,1109.5017449988518,1212.7660827544548
1741270510,1150,,Aggregated,220.800000,0.000000,8,10,11,12,16,19,29,66,1000,1100,1100,20359,0,8,11.422433502377453,1.7251030076295137,1109.5017449988518,1212.1704405913847
1741270511,1160,,Aggregated,220.800000,0.000000,8,10,11,12,16,19,29,66,1000,1100,1100,20359,0,8,11.422433502377453,1.7251030076295137,1109.5017449988518,1212.1704405913847
1741270512,1170,,Aggregated,220.300000,0.000000,8,10,11,12,16,19,29,65,1000,1100,1100,20528,0,8,11.407421447053473,1.7251030076295137,1109.5017449988518,1212.1185697583787
1741270513,1180,,Aggregated,220.400000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21016,0,8,11.354686469824102,1.7251030076295137,1109.5017449988518,1209.628854206319
1741270514,1190,,Aggregated,220.400000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21016,0,8,11.354686469824102,1.7251030076295137,1109.5017449988518,1209.628854206319
1741270515,1200,,Aggregated,217.600000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21180,0,8,11.345651543481985,1.7251030076295137,1109.5017449988518,1209.476912181303
1741270516,1210,,Aggregated,221.000000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21677,0,8,11.319370711844384,1.7251030076295137,1109.5017449988518,1210.0892189878673
1741270517,1220,,Aggregated,221.000000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21677,0,8,11.319370711844384,1.7251030076295137,1109.5017449988518,1210.0892189878673
1741270518,1230,,Aggregated,219.800000,0.000000,8,10,11,12,16,19,29,65,730,1100,1100,21841,0,8,11.308933386588558,1.7251030076295137,1109.5017449988518,1209.5005723181173
1741270519,1240,,Aggregated,218.300000,0.000000,8,10,11,12,16,19,29,65,720,1100,1100,22341,0,8,11.29209676206414,1.7251030076295137,1109.5017449988518,1211.6726198469182
1741270520,1250,,Aggregated,221.500000,0.000000,8,10,11,12,16,19,29,65,720,1100,1100,22504,0,8,11.275734819955241,1.7251030076295137,1109.5017449988518,1211.5620334162816
1741270521,1260,,Aggregated,219.900000,0.000000,8,10,11,12,16,19,29,65,720,1100,1100,22664,0,8,11.265776714531919,1.7251030076295137,1109.5017449988518,1211.4842040240028
1741270522,1270,,Aggregated,220.500000,0.000000,8,10,11,12,16,19,29,65,720,1100,1100,23001,0,8,11.254681541108436,1.7251030076295137,1109.5017449988518,1211.7030998652233
1741270523,1280,,Aggregated,218.500000,0.000000,8,10,11,12,16,19,29,65,720,1100,1100,23174,0,8,11.247368559506064,1.7251030076295137,1109.5017449988518,1211.6532320704237
1741270524,1290,,Aggregated,221.600000,0.000000,8,10,11,12,16,19,28,65,720,1100,1100,23344,0,8,11.229409228450828,1.7251030076295137,1109.5017449988518,1211.9340301576422
1741270525,1300,,Aggregated,221.600000,0.000000,8,10,11,12,16,19,28,65,720,1100,1100,23685,0,8,11.198532582931685,1.7251030076295137,1109.5017449988518,1212.5979311800718
1741270526,1310,,Aggregated,220.600000,0.000000,8,10,11,12,16,19,28,65,720,1100,1100,23852,0,8,11.182968135241728,1.7251030076295137,1109.5017449988518,1212.1745765554251
1741270527,1320,,Aggregated,221.800000,0.000000,8,10,11,12,16,19,28,65,650,1100,1100,24011,0,8,11.164354142505877,1.7251030076295137,1109.5017449988518,1212.4300528924243
1741270528,1330,,Aggregated,222.300000,0.000000,8,10,11,12,16,19,28,65,650,1100,1100,24331,0,8,11.14359876586939,1.7251030076295137,1109.5017449988518,1212.2187333031934
1741270529,1340,,Aggregated,219.900000,0.000000,8,10,11,12,16,19,29,65,650,1100,1100,24496,0,8,11.147511307897291,1.7251030076295137,1109.5017449988518,1212.6912965382103
1741270530,1350,,Aggregated,219.400000,0.000000,8,10,11,12,16,19,29,65,650,1100,1100,24660,0,8,11.152171295346573,1.7251030076295137,1109.5017449988518,1212.8113544201135
1741270531,1360,,Aggregated,220.400000,0.000000,8,10,11,12,16,19,29,65,650,1100,1100,24985,0,8,11.13395607060031,1.7251030076295137,1109.5017449988518,1211.9092655593356
1741270532,1370,,Aggregated,221.400000,0.000000,8,10,11,12,16,19,28,65,630,1100,1100,25147,0,8,11.1250716474277,1.7251030076295137,1109.5017449988518,1212.056945162445
1741270533,1380,,Aggregated,221.300000,0.000000,8,10,11,12,16,19,28,65,630,1100,1100,25312,0,8,11.11883112669915,1.7251030076295137,1109.5017449988518,1210.319769279393
1741270534,1390,,Aggregated,222.100000,0.000000,8,10,11,12,16,19,28,65,630,1100,1100,25638,0,8,11.101397208522082,1.7251030076295137,1109.5017449988518,1209.565137686247
1741270535,1400,,Aggregated,222.300000,0.000000,8,10,11,12,16,19,28,65,630,1100,1100,25817,0,8,11.088973556493261,1.7251030076295137,1109.5017449988518,1209.7766200565518
1741270536,1410,,Aggregated,219.000000,0.000000,8,10,11,12,16,19,28,65,630,1100,1100,25990,0,8,11.080449408196342,1.7251030076295137,1109.5017449988518,1209.1016929588304
1741270537,1420,,Aggregated,219.200000,0.000000,8,10,11,12,16,19,28,64,630,1100,1100,26324,0,8,11.0564798564492,1.7251030076295137,1109.5017449988518,1208.1953730436103
1741270538,1430,,Aggregated,219.600000,0.000000,8,10,11,12,16,19,28,64,630,1100,1100,26480,0,8,11.043851048612147,1.7251030076295137,1109.5017449988518,1207.7479607250755
1741270539,1440,,Aggregated,220.000000,0.000000,8,10,11,12,16,19,28,64,630,1100,1100,26643,0,8,11.030282100707515,1.7251030076295137,1109.5017449988518,1208.390684232256
1741270540,1450,,Aggregated,220.100000,0.000000,8,10,11,12,16,19,28,64,630,1100,1100,26969,0,8,11.019318861719295,1.7251030076295137,1109.5017449988518,1208.6427750380067
1741270541,1460,,Aggregated,219.600000,0.000000,8,10,11,12,16,19,27,64,620,1100,1100,27125,0,8,11.014477757441979,1.7251030076295137,1109.5017449988518,1208.8037603686637
1741270542,1470,,Aggregated,218.700000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,27297,0,8,11.009165300179035,1.7251030076295137,1109.5017449988518,1208.5609773967835
1741270543,1480,,Aggregated,219.100000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,27627,0,8,10.997076196466603,1.7251030076295137,1109.5017449988518,1207.1103268541644
